date,time,phase,y,eta,level,slope,seasonal
1971-10-01,284,4,25.66057521703695,25.665698662395126,25.665698662395126,0.0008070005205233332,0.0
1972-01-01,285,1,22.35078685438678,25.345231098530483,25.595231098530483,0.0017729441725956273,-0.25
1972-04-01,286,2,27.1642198894724,25.61172135664039,25.61172135664039,0.002306222534383193,0.0
1972-07-01,287,3,27.582333998226783,25.83359165026131,25.58359165026131,0.003290893066498617,0.25
1972-10-01,288,4,24.95664052173422,25.59326670838665,25.59326670838665,0.0022195428783922176,0.0
1973-01-01,289,1,27.382354345713345,25.401666175851325,25.651666175851325,0.0021726354637513646,-0.25
1973-04-01,290,2,25.046308955669083,25.63994214316151,25.63994214316151,0.002321888479181272,0.0
1973-07-01,291,3,25.008765167790678,25.85894003741834,25.60894003741834,0.002078696807892701,0.25
1973-10-01,292,4,22.396353920722227,25.62703841660101,25.62703841660101,0.0017771202622183246,0.0
1974-01-01,293,1,28.431486463796297,25.411086752518802,25.661086752518802,0.00205242447939447,-0.25
1974-04-01,294,2,26.819954675245377,25.725667511733313,25.725667511733313,0.0016756558770180921,0.0
1974-07-01,295,3,27.631334403236224,26.04035103037265,25.79035103037265,0.0014956084257383296,0.25
1974-10-01,296,4,26.74775761602929,25.833321703336175,25.833321703336175,0.0016493910856222845,0.0
1975-01-01,297,1,26.460412375240253,25.597587442599238,25.847587442599238,0.0017758269061767058,-0.25
1975-04-01,298,2,25.21284092209665,25.837070300101175,25.837070300101175,0.0017819045609249993,0.0
1975-07-01,299,3,26.13047087965213,26.073417570403503,25.823417570403503,0.0017345474576785128,0.25
1975-10-01,300,4,26.857762101829284,25.80347957315117,25.80347957315117,0.002142221295084704,0.0
1976-01-01,301,1,27.10994600591078,25.524027706615588,25.774027706615588,0.002174895266099599,-0.25
1976-04-01,302,2,26.575761371342956,25.854392510357073,25.854392510357073,0.0008763205870115395,0.0
1976-07-01,303,3,28.29737054092628,26.142901133731193,25.892901133731193,0.0007260124641669661,0.25
1976-10-01,304,4,29.62938347960529,25.966477546613906,25.966477546613906,-9.133690969930506e-07,0.0
1977-01-01,305,1,24.90566252813923,25.722068639678092,25.972068639678092,-4.717216446229956e-05,-0.25
1977-04-01,306,2,24.636575800406753,26.015609840045673,26.015609840045673,3.359085849074534e-05,0.0
1977-07-01,307,3,26.231293280189806,26.316714527501386,26.066714527501386,-0.0007839082671166849,0.25
1977-10-01,308,4,28.72420008460618,26.085357710420315,26.085357710420315,-0.0005709481962300668,0.0
1978-01-01,309,1,28.866096363245486,25.772042579104546,26.022042579104546,-5.380867513343529e-06,-0.25
1978-04-01,310,2,26.025800761343362,26.070361513065773,26.070361513065773,0.0006477863754421679,0.0
1978-07-01,311,3,28.840519341644594,26.31522929496913,26.06522929496913,0.0011660163584059707,0.25
1978-10-01,312,4,27.55700360656338,25.983285689628367,25.983285689628367,0.0017708035173636585,0.0
1979-01-01,313,1,26.888173320860528,25.73348061520021,25.98348061520021,0.0012969751634071846,-0.25
1979-04-01,314,2,25.058002161074825,26.01733327324917,26.01733327324917,0.001137250961394435,0.0
1979-07-01,315,3,28.29362706740738,26.30617255914731,26.05617255914731,0.00045694108686923315,0.25
1979-10-01,316,4,26.06615459219339,26.094406479583178,26.094406479583178,0.00045728512321257527,0.0
1980-01-01,317,1,23.8204880045276,25.82924274773317,26.07924274773317,0.0002861503622830845,-0.25
1980-04-01,318,2,25.499220200561865,25.982584989072322,25.982584989072322,0.0004605255610246558,0.0
1980-07-01,319,3,24.69361650989599,26.13419717790922,25.88419717790922,0.0006443154512247169,0.25
1980-10-01,320,4,27.950822129656014,25.824325129358467,25.824325129358467,0.0005835573919677148,0.0
1981-01-01,321,1,26.065210764555427,25.549018219984955,25.799018219984955,0.00024209711633927148,-0.25
1981-04-01,322,2,26.25543324718277,25.858331948574715,25.858331948574715,0.0005782560640191117,0.0
1981-07-01,323,3,27.17191953695728,26.1249727912433,25.8749727912433,0.0007512627643025451,0.25
1981-10-01,324,4,26.74809501082645,25.862536254761014,25.862536254761014,-0.0002585752827249497,0.0
1982-01-01,325,1,26.708984168645728,25.58123338199622,25.83123338199622,-0.0003420140143999152,-0.25
1982-04-01,326,2,27.468847550775777,25.86854497463381,25.86854497463381,-0.0005686868603159397,0.0
1982-07-01,327,3,28.17020168693522,26.081987469958058,25.831987469958058,-0.0013163605829738757,0.25
1982-10-01,328,4,25.228774005359217,25.838548685086014,25.838548685086014,-0.0018414082129902625,0.0
1983-01-01,329,1,23.989984599116433,25.60317409913682,25.85317409913682,-0.0026641162078599517,-0.25
1983-04-01,330,2,26.192016254054415,25.7591313280991,25.7591313280991,-0.0033969601839802677,0.0
1983-07-01,331,3,25.21047261949787,25.969409519111352,25.719409519111352,-0.002297686947386588,0.25
1983-10-01,332,4,26.35454413714088,25.707277546291493,25.707277546291493,-0.0021002335288785663,0.0
1984-01-01,333,1,27.426119977733944,25.46418676017228,25.71418676017228,-0.0021038640076451636,-0.25
1984-04-01,334,2,26.846581616727736,25.715044750082356,25.715044750082356,-0.0024625607685003167,0.0
1984-07-01,335,3,26.556120361509343,26.05986298085432,25.80986298085432,-0.0028250521768933595,0.25
1984-10-01,336,4,23.99850977237156,25.76368184612632,25.76368184612632,-0.0027561193133571913,0.0
1985-01-01,337,1,26.77343021698137,25.406277691380847,25.656277691380847,-0.0019907929785252126,-0.25
1985-04-01,338,2,27.375089196005188,25.589560609474532,25.589560609474532,-0.0014103652643985636,0.0
1985-07-01,339,3,27.214375215733714,25.859429312525158,25.609429312525158,-0.0023641944685763184,0.25
1985-10-01,340,4,24.27137661718598,25.566360928604098,25.566360928604098,-0.00215314926647878,0.0
1986-01-01,341,1,26.655711284080812,25.21781662829675,25.46781662829675,-0.0020677487127033862,-0.25
1986-04-01,342,2,26.37959085785499,25.402890700509484,25.402890700509484,-0.0017618192058734357,0.0
1986-07-01,343,3,25.81354408284337,25.66930503551853,25.41930503551853,-0.0019919346890972032,0.25
1986-10-01,344,4,26.70009477380678,25.433097477797318,25.433097477797318,-0.002141009019791904,0.0
1987-01-01,345,1,23.91530658624247,25.109854981130006,25.359854981130006,-0.0014545635178988122,-0.25
1987-04-01,346,2,26.272082294642637,25.363050576147486,25.363050576147486,-0.001517456342248179,0.0
1987-07-01,347,3,28.436182085353884,25.58924005346172,25.33924005346172,-0.001309963492459983,0.25
1987-10-01,348,4,24.70423762646705,25.418081758133532,25.418081758133532,-0.0012637478625744016,0.0
1988-01-01,349,1,23.20456810979827,25.10894524803915,25.35894524803915,-0.000923326051739497,-0.25
1988-04-01,350,2,25.5933879966424,25.393612605995326,25.393612605995326,-0.00031913922355409176,0.0
1988-07-01,351,3,25.061598667926344,25.696179941578187,25.446179941578187,-0.00016883862329673198,0.25
1988-10-01,352,4,28.018729070742832,25.447432465158037,25.447432465158037,-0.0007423809972755157,0.0
1989-01-01,353,1,22.809745108609334,25.2731690060182,25.5231690060182,-0.0005705847357400009,-0.25
1989-04-01,354,2,26.96809200826301,25.495461855951067,25.495461855951067,-0.00045678919723409536,0.0
1989-07-01,355,3,27.452888405977625,25.729398485752743,25.479398485752743,-0.001024183202130787,0.25
1989-10-01,356,4,28.24791852629471,25.525533101953737,25.525533101953737,-0.0014932501667331735,0.0
1990-01-01,357,1,26.71932335489757,25.255365888488328,25.505365888488328,-0.0015930711279393533,-0.25
1990-04-01,358,2,25.884083924229355,25.511017693984297,25.511017693984297,-0.0017071920705697193,0.0
1990-07-01,359,3,26.960684911701204,25.70876910206423,25.45876910206423,-0.0018312214963243784,0.25
1990-10-01,360,4,25.80318329946671,25.479547926822736,25.479547926822736,-0.0020302141116563693,0.0
1991-01-01,361,1,27.13526654042606,25.254353670083646,25.504353670083646,-0.0010755398689256596,-0.25
1991-04-01,362,2,25.133741650134557,25.486509173582032,25.486509173582032,-0.0008391321546226791,0.0
1991-07-01,363,3,23.860694487974925,25.668741149595007,25.418741149595007,-0.0010637292050690711,0.25
1991-10-01,364,4,23.667092059541446,25.419855961368047,25.419855961368047,-0.000924419160476905,0.0
1992-01-01,365,1,25.216704646485738,25.16258727718533,25.41258727718533,0.00014203075453298722,-0.25
1992-04-01,366,2,25.42927003070571,25.37077912655716,25.37077912655716,0.00015260621860626648,0.0
1992-07-01,367,3,26.648379530269665,25.554659712428574,25.304659712428574,0.0002159113610105806,0.25
1992-10-01,368,4,26.69792690534423,25.40382256800031,25.40382256800031,-7.253111437284938e-05,0.0
1993-01-01,369,1,24.396561019849226,25.063484571835758,25.313484571835758,0.0001581270986622432,-0.25
1993-04-01,370,2,23.7743602153598,25.24743209956358,25.24743209956358,0.0005662211607135029,0.0
1993-07-01,371,3,27.944871734746577,25.51431763620631,25.26431763620631,0.00017545274700850967,0.25
1993-10-01,372,4,23.71170805372817,25.177017372496977,25.177017372496977,0.0005966417550952133,0.0
1994-01-01,373,1,23.067329675743704,24.867169814622276,25.117169814622276,0.000847010617737296,-0.25
1994-04-01,374,2,24.097592664095643,25.151321578041447,25.151321578041447,0.0008290041253924058,0.0
1994-07-01,375,3,24.999857075744213,25.301127637332545,25.051127637332545,0.0005132005859944072,0.25
1994-10-01,376,4,25.593843821657146,25.170902968478785,25.170902968478785,0.00013515448399242666,0.0
1995-01-01,377,1,24.51524408237121,24.91416354760216,25.16416354760216,0.0006195270781779185,-0.25
1995-04-01,378,2,23.657021286215738,25.19277444761171,25.19277444761171,0.0015242620555067875,0.0
1995-07-01,379,3,24.893951932635378,25.47797153999021,25.22797153999021,0.002221510575593841,0.25
1995-10-01,380,4,26.647138109508607,25.18578150320612,25.18578150320612,0.0016622156684195652,0.0
1996-01-01,381,1,26.1406514051546,25.038706250458453,25.288706250458453,0.0013915079728288042,-0.25
1996-04-01,382,2,25.695940215741505,25.334305050979548,25.334305050979548,0.001399460526585643,0.0
1996-07-01,383,3,26.75354093716811,25.534863530430766,25.284863530430766,0.001435496987546743,0.25
1996-10-01,384,4,24.351333776215927,25.20948262918737,25.20948262918737,0.00022674928237076159,0.0
1997-01-01,385,1,26.412199623761204,24.886860820416047,25.136860820416047,9.988004668754627e-05,-0.25
1997-04-01,386,2,23.933471437664764,25.153192627675985,25.153192627675985,0.0005818788953797926,0.0
1997-07-01,387,3,26.480554912299635,25.327918811423277,25.077918811423277,-5.563531257460656e-05,0.25
1997-10-01,388,4,23.044256771009742,25.119958771878075,25.119958771878075,0.00038023137035127094,0.0
1998-01-01,389,1,25.202181784905882,24.972007606653115,25.222007606653115,0.0007540499902157971,-0.25
1998-04-01,390,2,24.927788500170966,25.164005449381794,25.164005449381794,0.000948816418173595,0.0
1998-07-01,391,3,22.740489648572375,25.403340485047067,25.153340485047067,0.0009184928626061443,0.25
1998-10-01,392,4,27.34745878029716,25.19429559542024,25.19429559542024,0.0018153442032812842,0.0
1999-01-01,393,1,29.02099488912383,24.88131743674431,25.13131743674431,0.0015558907792640503,-0.25
1999-04-01,394,2,22.942943943567887,25.17088018626816,25.17088018626816,0.0008354205199212929,0.0
1999-07-01,395,3,26.166529218217768,25.390619753421756,25.140619753421756,0.00040579982786614644,0.25
1999-10-01,396,4,23.94179264277008,25.192914412995275,25.192914412995275,0.00035615394791438013,0.0
2000-01-01,397,1,26.564990750011287,24.974930297795705,25.224930297795705,0.0008710102815687225,-0.25
2000-04-01,398,2,24.538862471593816,25.285305519238882,25.285305519238882,0.0007757589755366388,0.0
2000-07-01,399,3,27.295493675540246,25.585856423006383,25.335856423006383,0.0016481029326158895,0.25
2000-10-01,400,4,26.36284873235413,25.332772382658856,25.332772382658856,0.002612648848327042,0.0
2001-01-01,401,1,28.219678284623722,25.05451293482184,25.30451293482184,0.0025659260956814767,-0.25
2001-04-01,402,2,24.84820720674573,25.312488999782754,25.312488999782754,0.0025783088952664487,0.0
2001-07-01,403,3,28.025222725225333,25.494007654821687,25.244007654821687,0.0033555451770444283,0.25
2001-10-01,404,4,28.300135962804802,25.22245898708617,25.22245898708617,0.003620396936021904,0.0
2002-01-01,405,1,25.284276159695462,24.948526882223746,25.198526882223746,0.003715483088915436,-0.25
2002-04-01,406,2,24.72933288945404,25.27968071405949,25.27968071405949,0.0029563327354631286,0.0
2002-07-01,407,3,27.21776486174278,25.455534880138867,25.205534880138867,0.0026182907870719594,0.25
2002-10-01,408,4,25.50949807821139,25.16660103182199,25.16660103182199,0.002300767974846482,0.0
2003-01-01,409,1,28.1838902714351,24.894693764527542,25.144693764527542,0.0022516515720624967,-0.25
2003-04-01,410,2,26.134614557244237,25.135059387727505,25.135059387727505,0.0014823658766484967,0.0
2003-07-01,411,3,27.307092527063546,25.352740108249343,25.102740108249343,0.001821306572508887,0.25
2003-10-01,412,4,24.35653307022538,25.07968008494814,25.07968008494814,0.0017579090985746996,0.0
2004-01-01,413,1,27.90893813048075,24.810444691329437,25.060444691329437,0.001913196810609755,-0.25
2004-04-01,414,2,26.370784994409068,25.047938768388747,25.047938768388747,0.0014389498652167332,0.0
2004-07-01,415,3,26.58593448396249,25.219848897914375,24.969848897914375,0.0010911164980423964,0.25
2004-10-01,416,4,25.074263385842173,25.03106299191259,25.03106299191259,0.0008475955114877682,0.0
2005-01-01,417,1,24.027895480825865,24.7952924089049,25.0452924089049,0.0006392645757608552,-0.25
2005-04-01,418,2,22.082475842140415,25.05223487186688,25.05223487186688,0.0007930500062512558,0.0
2005-07-01,419,3,22.558922475556738,25.29324422727373,25.04324422727373,0.0005559471949332018,0.25
2005-10-01,420,4,26.11578911355799,25.00078535214748,25.00078535214748,0.000996862706805021,0.0
2006-01-01,421,1,28.050348562018822,24.808898551679228,25.058898551679228,0.0015674617614044972,-0.25
2006-04-01,422,2,28.507241894183817,25.061010408363725,25.061010408363725,0.0020420746654893217,0.0
2006-07-01,423,3,22.80749718655956,25.287169330217477,25.037169330217477,0.0018410182317845434,0.25
2006-10-01,424,4,25.82285283561713,25.089186700145316,25.089186700145316,0.0016702358448227915,0.0
2007-01-01,425,1,26.82668552865794,24.83241089299358,25.08241089299358,0.001716063412022697,-0.25
2007-04-01,426,2,24.13447594207238,25.137603956001268,25.137603956001268,0.002420196500885413,0.0
2007-07-01,427,3,25.053701814381,25.347393343985832,25.097393343985832,0.002727965040990263,0.25
2007-10-01,428,4,27.718386300942306,25.12116058342955,25.12116058342955,0.0024161959538569885,0.0
2008-01-01,429,1,23.977142163007276,24.819278999563068,25.069278999563068,0.002557026694512573,-0.25
2008-04-01,430,2,25.965928798777888,24.97563755127844,24.97563755127844,0.0027972531618684036,0.0
2008-07-01,431,3,23.830459224427692,25.240583238046863,24.990583238046863,0.0031864977600535123,0.25
2008-10-01,432,4,24.247617161899445,24.966921651435662,24.966921651435662,0.003312854927249539,0.0
2009-01-01,433,1,24.65113376175211,24.754180380786654,25.004180380786654,0.00389745401044475,-0.25
2009-04-01,434,2,25.09135852009668,24.939743718036645,24.939743718036645,0.00409589505698394,0.0
2009-07-01,435,3,24.850672308791438,25.22958922746366,24.97958922746366,0.0035143975550780433,0.25
2009-10-01,436,4,27.03297416750323,25.050018742459287,25.050018742459287,0.0032709703366616072,0.0
2010-01-01,437,1,26.596236609072292,24.78952056973382,25.03952056973382,0.004111715001212899,-0.25
2010-04-01,438,2,25.500648983912118,25.028773041829876,25.028773041829876,0.004749492375981674,0.0
2010-07-01,439,3,26.333139528114035,25.298319927194115,25.048319927194115,0.004270035375655592,0.25
2010-10-01,440,4,27.493052173317107,25.05939238658532,25.05939238658532,0.0045695631050887845,0.0
2011-01-01,441,1,27.714592550430815,24.72960545123756,24.97960545123756,0.004361090047017705,-0.25
2011-04-01,442,2,24.951099580917525,24.94297874461269,24.94297874461269,0.004594557680806784,0.0
2011-07-01,443,3,26.74017624915614,25.22370361956476,24.97370361956476,0.004773372971274608,0.25
2011-10-01,444,4,26.974130440943746,24.979446888858824,24.979446888858824,0.004606147909063366,0.0
2012-01-01,445,1,25.492094617790162,24.703850116528933,24.953850116528933,0.0049029304039043065,-0.25
2012-04-01,446,2,24.298248541862662,24.926587953660825,24.926587953660825,0.004755731950444771,0.0
2012-07-01,447,3,24.76693034421535,25.115773940588337,24.865773940588337,0.005539751211661537,0.25
2012-10-01,448,4,24.23411870031507,24.83458193920939,24.83458193920939,0.005201128867691555,0.0
2013-01-01,449,1,25.65985375373691,24.574158814674643,24.824158814674643,0.004963188923704064,-0.25
2013-04-01,450,2,26.53383367179378,24.831116308880773,24.831116308880773,0.004456151635251392,0.0
2013-07-01,451,3,24.38458358174979,25.20039526218859,24.95039526218859,0.00459843315460694,0.25
2013-10-01,452,4,24.94889225484678,24.97518247060871,24.97518247060871,0.004295094990286572,0.0
2014-01-01,453,1,25.224320490107733,24.760133150078026,25.010133150078026,0.0038642642260811604,-0.25
2014-04-01,454,2,25.892190011391715,24.921820033087037,24.921820033087037,0.003968465998989961,0.0
2014-07-01,455,3,25.77919682942546,25.062803572329862,24.812803572329862,0.0036690549769979918,0.25
2014-10-01,456,4,23.1312350796011,24.89789826040293,24.89789826040293,0.0029396656489455693,0.0
2015-01-01,457,1,24.726923694269836,24.628146046546068,24.878146046546068,0.004162239526088992,-0.25
2015-04-01,458,2,22.734857922960444,24.882459630479072,24.882459630479072,0.004040245675849483,0.0
2015-07-01,459,3,26.23087580565314,25.179917209729275,24.929917209729275,0.0037123253416204566,0.25
2015-10-01,460,4,23.275653207793244,24.90669092448154,24.90669092448154,0.003891380980075912,0.0
2016-01-01,461,1,28.53271247889565,24.640354269218776,24.890354269218776,0.0041951447178396085,-0.25
2016-04-01,462,2,24.18722696970744,24.954517230961407,24.954517230961407,0.004073780012891151,0.0
2016-07-01,463,3,25.354100383198862,25.23044406796365,24.98044406796365,0.005394469546294793,0.25
2016-10-01,464,4,24.416674323613563,24.96065498491346,24.96065498491346,0.00538449196589953,0.0
2017-01-01,465,1,25.66540853332794,24.641968961583,24.891968961583,0.0055962084582184615,-0.25
2017-04-01,466,2,25.699351297033004,24.897405597278237,24.897405597278237,0.005978589914940856,0.0
2017-07-01,467,3,26.858957345664926,25.21261355690104,24.96261355690104,0.005510336701498655,0.25
2017-10-01,468,4,23.81408811455532,24.951294581130306,24.951294581130306,0.0059253403412392385,0.0
2018-01-01,469,1,24.521024285444486,24.760480733159397,25.010480733159397,0.005651648422839874,-0.25
2018-04-01,470,2,24.48284470942294,24.93444363231244,24.93444363231244,0.005989768743937273,0.0
2018-07-01,471,3,27.795408922927543,25.255892700487575,25.005892700487575,0.005998041678585783,0.25
2018-10-01,472,4,26.717914231651637,25.018768881996525,25.018768881996525,0.005129211554039311,0.0
2019-01-01,473,1,25.518256628159275,24.706894500164672,24.956894500164672,0.00512640819723639,-0.25
2019-04-01,474,2,26.97123256750435,24.885443372259413,24.885443372259413,0.005803454097437218,0.0
2019-07-01,475,3,25.918457001241084,25.22690243346561,24.97690243346561,0.005025721568141563,0.25
2019-10-01,476,4,24.861193384754145,25.06116271516054,25.06116271516054,0.005794505330509841,0.0
2020-01-01,477,1,26.55397514591584,24.980291216227066,25.230291216227066,0.006620128956322723,-0.25
2020-04-01,478,2,28.659796687213177,25.20792439186041,25.20792439186041,0.006783788949156835,0.0
2020-07-01,479,3,27.521374154500307,25.400871472181958,25.150871472181958,0.006809318740679446,0.25
2020-10-01,480,4,26.785227040349113,25.144709236731828,25.144709236731828,0.006949007224587667,0.0
2021-01-01,481,1,28.766574472743503,24.906256561027323,25.156256561027323,0.0068364274439983,-0.25
2021-04-01,482,2,24.89687837622371,25.15445278427091,25.15445278427091,0.0075634659064304855,0.0
2021-07-01,483,3,26.056352719703302,25.47260457610777,25.22260457610777,0.00798483305110005,0.25
2021-10-01,484,4,24.431337947844614,25.239656604222716,25.239656604222716,0.00834610731776322,0.0
2022-01-01,485,1,24.811615039493628,24.988382193806405,25.238382193806405,0.008376880077605987,-0.25
2022-04-01,486,2,26.682300467601948,25.19347461412587,25.19347461412587,0.008090131083662237,0.0
2022-07-01,487,3,26.114060626288556,25.453979974873583,25.203979974873583,0.008625646568517106,0.25
2022-10-01,488,4,24.325217030878495,25.1970461049708,25.1970461049708,0.009309193500394454,0.0
2023-01-01,489,1,25.71779409687823,24.927775435187332,25.177775435187332,0.009353072189622526,-0.25
2023-04-01,490,2,24.446522946660252,25.163440208180894,25.163440208180894,0.008736859989872755,0.0
2023-07-01,491,3,24.225170078667283,25.488205382954032,25.238205382954032,0.008517020974764313,0.25
2023-10-01,492,4,23.76185718179799,25.2724369771942,25.2724369771942,0.008619737739171723,0.0
2024-01-01,493,1,25.80084798807867,25.071779389616008,25.321779389616008,0.008557500153640681,-0.25
2024-04-01,494,2,26.35912303145334,25.34056595230785,25.34056595230785,0.008212366060411943,0.0
2024-07-01,495,3,23.302469131325314,25.642642533000153,25.392642533000153,0.007472963302970136,0.25
2024-10-01,496,4,26.81896664737812,25.410940973985937,25.410940973985937,0.0074343273242086175,0.0
2025-01-01,497,1,27.567358660984286,25.14286281038126,25.39286281038126,0.0069426189513856935,-0.25
2025-04-01,498,2,25.82288896025052,25.31890288165083,25.31890288165083,0.007184648743965577,0.0
2025-07-01,499,3,27.0680852050021,25.55744557055439,25.30744557055439,0.0074616731595172035,0.25
2025-10-01,500,4,28.39364842594129,25.318405532614268,25.318405532614268,0.00831191402810808,0.0
2026-01-01,501,1,26.089511924481073,25.17017824847659,25.42017824847659,0.007978623833002536,-0.25
2026-04-01,502,2,24.47196836228101,25.460759115116467,25.460759115116467,0.008656818735276269,0.0
2026-07-01,503,3,25.658087115363312,25.65238219189878,25.40238219189878,0.00817927570202914,0.25
2026-10-01,504,4,25.4233418486352,25.359539922593946,25.359539922593946,0.00798844047352221,0.0
2027-01-01,505,1,25.660726196335922,25.217951919019946,25.467951919019946,0.008279632416438969,-0.25
2027-04-01,506,2,24.301446703449177,25.444165943381133,25.444165943381133,0.00840738392120346,0.0
2027-07-01,507,3,27.37590982678666,25.593179546587475,25.343179546587475,0.007987556239406585,0.25
2027-10-01,508,4,22.73816765345295,25.432310214753027,25.432310214753027,0.008591974728229597,0.0
2028-01-01,509,1,24.364682648800652,25.20562476360102,25.45562476360102,0.0077916208405075,-0.25
2028-04-01,510,2,26.118499426499007,25.519818597267072,25.519818597267072,0.006807350117744302,0.0
2028-07-01,511,3,25.02061843078392,25.797948526855805,25.547948526855805,0.006298647270969201,0.25
2028-10-01,512,4,23.78994360052693,25.550389708381996,25.550389708381996,0.0062977329099527775,0.0
2029-01-01,513,1,23.65550719536388,25.387830364895155,25.637830364895155,0.0068682007375819665,-0.25
2029-04-01,514,2,28.696808030753743,25.762856882741197,25.762856882741197,0.007146554000276431,0.0
2029-07-01,515,3,24.678281412948962,25.925978444185084,25.675978444185084,0.006814275062267617,0.25
2029-10-01,516,4,25.312920556802613,25.604829917662308,25.604829917662308,0.007138371197997872,0.0
2030-01-01,517,1,22.083035413122342,25.340267929628194,25.590267929628194,0.006892483549222556,-0.25
2030-04-01,518,2,24.677456160064487,25.723470363594505,25.723470363594505,0.006652582109071644,0.0
2030-07-01,519,3,27.77891544793749,25.938685432483922,25.688685432483922,0.007464081023581699,0.25
2030-10-01,520,4,26.310017106266663,25.661760119501498,25.661760119501498,0.007370676694899857,0.0
2031-01-01,521,1,23.12101149572668,25.485471704942995,25.735471704942995,0.0071318771804631245,-0.25
2031-04-01,522,2,26.82616885548213,25.798205371264153,25.798205371264153,0.007627746433525642,0.0
2031-07-01,523,3,26.797354316619494,26.127514546878178,25.877514546878178,0.00774428791231296,0.25
2031-10-01,524,4,26.1606571362511,25.79383898119842,25.79383898119842,0.008144930123905892,0.0
2032-01-01,525,1,25.668916493943442,25.56331960510103,25.81331960510103,0.008506561596159054,-0.25
2032-04-01,526,2,24.86905735440158,25.78925559460973,25.78925559460973,0.007754377864836642,0.0
2032-07-01,527,3,26.2697900098872,25.936435922643295,25.686435922643295,0.007590890518397198,0.25
2032-10-01,528,4,25.09691336022651,25.72072359902289,25.72072359902289,0.00732574050220036,0.0
2033-01-01,529,1,27.40147831368681,25.456207403988792,25.706207403988792,0.007138302079023413,-0.25
2033-04-01,530,2,29.18175086134198,25.758556101576602,25.758556101576602,0.0073535986710628574,0.0
2033-07-01,531,3,27.517634637043912,26.056844083358637,25.806844083358637,0.0074875905580917106,0.25
2033-10-01,532,4,25.99842619000152,25.82091014811107,25.82091014811107,0.007108596570418477,0.0
2034-01-01,533,1,27.512907447879204,25.612657560283154,25.862657560283154,0.006382689689577402,-0.25
2034-04-01,534,2,28.205707044860958,25.84706428015654,25.84706428015654,0.0065732180127837095,0.0
2034-07-01,535,3,25.703209789205648,26.12677180433347,25.87677180433347,0.007268964187736408,0.25
2034-10-01,536,4,29.181672686458903,25.91999532127467,25.91999532127467,0.00682411123009328,0.0
2035-01-01,537,1,26.04055680119897,25.64701216751984,25.89701216751984,0.006798098004456184,-0.25
2035-04-01,538,2,26.54962192184252,25.83311869330313,25.83311869330313,0.006681194428381323,0.0
2035-07-01,539,3,24.708159675078,26.029326205362693,25.779326205362693,0.006456386879636284,0.25
2035-10-01,540,4,26.36768416723986,25.81174920617602,25.81174920617602,0.006195825289901438,0.0
2036-01-01,541,1,26.24815161108576,25.514938218671396,25.764938218671396,0.006289124118352018,-0.25
2036-04-01,542,2,25.681414202038717,25.757338444516407,25.757338444516407,0.006480730678346466,0.0
2036-07-01,543,3,27.792766147124553,26.077091069441302,25.827091069441302,0.006545157415312578,0.25
2036-10-01,544,4,26.824448741058234,25.790993967399963,25.790993967399963,0.005876964486345694,0.0
2037-01-01,545,1,27.571363374659338,25.464034520691634,25.714034520691634,0.00625597955788631,-0.25
2037-04-01,546,2,26.31870556669533,25.685633399865228,25.685633399865228,0.006020343247885388,0.0
2037-07-01,547,3,26.97548860188898,26.00904750895818,25.75904750895818,0.005809676243218917,0.25
2037-10-01,548,4,24.82235737214467,25.66789504757107,25.66789504757107,0.006526526464166262,0.0
2038-01-01,549,1,25.33430197501618,25.460538379406543,25.710538379406543,0.006745530885966088,-0.25
2038-04-01,550,2,23.149810744805727,25.714568240989355,25.714568240989355,0.006671324233170341,0.0
2038-07-01,551,3,27.2676494999471,25.976112165028777,25.726112165028777,0.006813554339592315,0.25
2038-10-01,552,4,29.143072689002977,25.676166879275435,25.676166879275435,0.007222193683240425,0.0
2039-01-01,553,1,25.413271417243855,25.366507772314257,25.616507772314257,0.006670459877971906,-0.25
2039-04-01,554,2,26.4152941801281,25.62832147553355,25.62832147553355,0.006915675868371541,0.0
2039-07-01,555,3,27.113892109401167,25.73846448112639,25.48846448112639,0.0071845910240086325,0.25
2039-10-01,556,4,25.519404936517244,25.480412620728536,25.480412620728536,0.007001922906044003,0.0
2040-01-01,557,1,26.240685220723734,25.304102740174137,25.554102740174137,0.00608043712878897,-0.25
2040-04-01,558,2,26.79709509578198,25.573124061894603,25.573124061894603,0.006590639201261574,0.0
2040-07-01,559,3,26.627855773995723,25.849442157289438,25.599442157289438,0.006817773485654334,0.25
2040-10-01,560,4,25.92319011058753,25.601282392816653,25.601282392816653,0.00614955027951708,0.0
2041-01-01,561,1,26.359449044653168,25.37731192634799,25.62731192634799,0.006040834426335057,-0.25
2041-04-01,562,2,25.25344912798595,25.627130556894265,25.627130556894265,0.005774461733105562,0.0
2041-07-01,563,3,25.124595178268823,25.833461188732958,25.583461188732958,0.005327942982264451,0.25
2041-10-01,564,4,26.52193822951351,25.76389492269451,25.76389492269451,0.005275867091431869,0.0
2042-01-01,565,1,24.57019707070985,25.529938032598047,25.779938032598047,0.006144250842755628,-0.25
2042-04-01,566,2,25.8372803337329,25.758775017646975,25.758775017646975,0.006273773434755114,0.0
2042-07-01,567,3,26.781049297877118,25.995387586538776,25.745387586538776,0.0059127159952016995,0.25
2042-10-01,568,4,27.612400570760432,25.740795698736648,25.740795698736648,0.005348336596962509,0.0
