date,delta_med,delta_lo,delta_hi
1929-07-01,20.898564296086047,20.121090151637596,21.725365861367795
1929-08-01,19.949050331639796,19.17676582704281,20.763928522917006
1929-09-01,19.731188669692262,18.971555617403446,20.55166718614005
1929-10-01,18.349155246032062,17.579837604751813,19.17130230096832
1929-11-01,16.430460810465526,15.635385606564736,17.223786306137512
1929-12-01,15.643046997183962,14.84972065558977,16.487830607855656
1930-01-01,15.809448871546842,15.036805707525666,16.62483113116713
1930-02-01,16.361851730287604,15.591499765686837,17.1829512657032
1930-03-01,18.823759218181763,18.063744026755806,19.63130024741048
1930-04-01,20.69056727721209,19.889524471560094,21.478289051014592
1930-05-01,22.953139431024425,22.182535687161405,23.790025929239373
1930-06-01,21.4036052260505,20.639539718749955,22.189769582794202
1930-07-01,20.854414272971532,20.08789350243068,21.649450722282083
1930-08-01,19.917466166771433,19.138899020296982,20.708575040004817
1930-09-01,19.68908705662202,18.92270836417518,20.51133720702604
1930-10-01,18.332774023526913,17.55155867452244,19.144365294266635
1930-11-01,16.40824358662625,15.633027695623072,17.20929804295404
1930-12-01,15.633086098785528,14.830761476511201,16.462620922769876
1931-01-01,15.808549118117114,15.02641366114235,16.617157210120364
1931-02-01,16.357636772223525,15.577551891108365,17.166858354250323
1931-03-01,18.82441953656599,18.05943234465776,19.629967700868878
1931-04-01,20.69410138056952,19.88766218384377,21.489682660903647
1931-05-01,22.943450683974785,22.16008512282566,23.776341318146383
1931-06-01,21.407417213795274,20.633846515076684,22.20107735856383
1931-07-01,20.850122610188563,20.076769573429768,21.64219552830666
1931-08-01,19.920411400911902,19.130845646134315,20.70792788196876
1931-09-01,19.68718191541053,18.906268257146696,20.49419370685712
1931-10-01,18.328169137023913,17.53479601864637,19.13319425561557
1931-11-01,16.397220852248395,15.617235441841686,17.202353825514496
1931-12-01,15.624969874351127,14.826406666220318,16.443276666085374
1932-01-01,15.783755861527707,14.998739278918597,16.60368375177599
1932-02-01,16.336518519509724,15.555616379150786,17.13631117011021
1932-03-01,18.80443046566006,18.026036855931956,19.592263225359297
1932-04-01,20.66745697516037,19.86301166492918,21.439980677651207
1932-05-01,22.90005072297786,22.118013050061023,23.711211586413423
1932-06-01,21.3853828187792,20.617164462941968,22.154597659295796
1932-07-01,20.813597170912324,20.049235886469162,21.586808950776927
1932-08-01,19.877178599040057,19.11697236811701,20.654731947528337
1932-09-01,19.630152034284112,18.871000664121777,20.41836215616419
1932-10-01,18.274742971367353,17.504547404802157,19.06822043473244
1932-11-01,16.35295993334149,15.57276970146595,17.148010466476865
1932-12-01,15.5835825593863,14.789179211132188,16.391287160643675
1933-01-01,15.748415306532348,14.969107723526946,16.54577060070726
1933-02-01,16.29985356398197,15.525263823936223,17.081444983042026
1933-03-01,18.769863186927346,18.00234721826711,19.565608564637067
1933-04-01,20.641919812151343,19.83821523249198,21.410625104613246
1933-05-01,22.86281284505637,22.0704108420251,23.662081398053576
1933-06-01,21.365847617196167,20.580996391650423,22.137168042515626
1933-07-01,20.790270385768267,20.01424072082688,21.56419881390249
1933-08-01,19.852863162807942,19.077954596894497,20.625450647907513
1933-09-01,19.604645881647542,18.828941366891197,20.410045785835646
1933-10-01,18.25261386990516,17.472715335584294,19.036820410337935
1933-11-01,16.32844945418615,15.543074269763231,17.11245763080839
1933-12-01,15.551442566798036,14.746280409670867,16.355332304608854
1934-01-01,15.711455719282664,14.916550839600948,16.500239535752968
1934-02-01,16.263987181056457,15.468116814550848,17.04181853964063
1934-03-01,18.730334574800267,17.958243405416276,19.52124735445291
1934-04-01,20.604844709812845,19.797481367087393,21.380437687813096
1934-05-01,22.812189231353855,22.02438477323918,23.61000193247875
1934-06-01,21.330776781098223,20.5452021948339,22.100392095902027
1934-07-01,20.754375851519995,19.96514572553941,21.528929428807732
1934-08-01,19.817018524680204,19.042493798781216,20.581123001827407
1934-09-01,19.56245275313046,18.786165379068432,20.369888144262845
1934-10-01,18.213116567834224,17.422776225180833,19.002733990542396
1934-11-01,16.29472923854353,15.49195707847784,17.070453430921567
1934-12-01,15.523544566306992,14.718646854618182,16.30280693857507
1935-01-01,15.680139558710108,14.880336544559704,16.48377265571071
1935-02-01,16.235711610396717,15.442974201128775,17.02345464674648
1935-03-01,18.713320594794546,17.93784573352664,19.495030356370254
1935-04-01,20.58426197541247,19.788714092668563,21.364924937541232
1935-05-01,22.77661807632976,22.00572429834212,23.581100166876265
1935-06-01,21.323956565724018,20.530150210550044,22.09134721325985
1935-07-01,20.738546583590086,19.95417641710155,21.504420165199235
1935-08-01,19.80330147948851,19.01856865999428,20.575748851371518
1935-09-01,19.55065820035631,18.76866255349443,20.35566640128979
1935-10-01,18.203102244338382,17.40403604723035,18.986636919744225
1935-11-01,16.284432745765237,15.483178725505832,17.059264286203977
1935-12-01,15.507309737587892,14.700573884518672,16.302989694750273
1936-01-01,15.656581508742924,14.8621221653718,16.452452255438416
1936-02-01,16.211920667862096,15.40751880583921,17.00071448643105
1936-03-01,18.691749748708673,17.88854734904677,19.481120861243657
1936-04-01,20.555368089484148,19.757572682558415,21.33034760147365
1936-05-01,22.74003845482545,21.950360120460953,23.542804043804498
1936-06-01,21.30441475928408,20.50165502614564,22.057151403166372
1936-07-01,20.704806332731813,19.900394249442243,21.46123392530474
1936-08-01,19.77268821425156,18.96565450426859,20.538143771700927
1936-09-01,19.511119342149836,18.707076439475937,20.30634165342611
1936-10-01,18.163225830515845,17.349603730957675,18.94148393132406
1936-11-01,16.239300449609715,15.41765397755638,17.01561528158318
1936-12-01,15.461229865270308,14.64400787671266,16.25950744620989
1937-01-01,15.60626312222832,14.791403900790208,16.39953771398154
1937-02-01,16.158195429382136,15.344232031414046,16.94629206310183
1937-03-01,18.645984043574273,17.834698156388505,19.434911784541523
1937-04-01,20.523647010370425,19.69538745866309,21.28278924666537
1937-05-01,22.69930857377802,21.88857751837996,23.481122525924302
1937-06-01,21.28270843841105,20.485091129174847,22.044708782404847
1937-07-01,20.684657660702086,19.87832102568222,21.451376949277467
1937-08-01,19.764837266890826,18.949969969212464,20.529898267079524
1937-09-01,19.50411092778687,18.693703773145447,20.316984563223798
1937-10-01,18.171225849320436,17.371914855562007,18.949895364864425
1937-11-01,16.257918467762835,15.441537518126133,17.041221201714386
1937-12-01,15.502486952612268,14.686224923823488,16.297266423292896
1938-01-01,15.652361485475142,14.845852856026676,16.454105212920986
1938-02-01,16.21243409947472,15.405603213062552,17.004377636015857
1938-03-01,18.711698042047566,17.919564404534,19.50088310209505
1938-04-01,20.60061374884014,19.793728168012187,21.361260250775395
1938-05-01,22.765661545477194,21.973181212927326,23.54378275457762
1938-06-01,21.365528633076984,20.583741034071114,22.11727173993426
1938-07-01,20.7644047636612,19.988158916927063,21.532448346822807
1938-08-01,19.84291536619753,19.061546377900672,20.62077708046061
1938-09-01,19.583278737592714,18.797020023027507,20.39554232284002
1938-10-01,18.253657822957138,17.46086243741081,19.04130515905453
1938-11-01,16.33703421065559,15.534445281341117,17.12134074926705
1938-12-01,15.582400522663889,14.766629320195912,16.390076976292324
1939-01-01,15.720291423982987,14.928135014558721,16.527392764387095
1939-02-01,16.289903816923463,15.49514966808183,17.078917685037133
1939-03-01,18.790702443996018,18.001597486966933,19.59093890480615
1939-04-01,20.678905104718822,19.891024405122497,21.44806270433103
1939-05-01,22.823370949344643,22.044369163219393,23.618319021033038
1939-06-01,21.450757331433987,20.665823941620562,22.22176442022462
1939-07-01,20.84564009271911,20.063146456341116,21.62080234505779
1939-08-01,19.92192246574735,19.131272673291214,20.72561296493695
1939-09-01,19.656818915974167,18.86638372393551,20.494991635622526
1939-10-01,18.33568249931689,17.52929637175528,19.17443854021447
1939-11-01,16.417686256090718,15.615306955338223,17.256297058553997
1939-12-01,15.667942756717812,14.83305074156395,16.51730052069249
1940-01-01,15.803209996727425,14.98491583155492,16.657557931118145
1940-02-01,16.37057801728014,15.555195576355723,17.234893673632552
1940-03-01,18.868739491734022,18.06262661893041,19.721068407415434
1940-04-01,20.74968919389513,19.957547751978034,21.587623410375787
1940-05-01,22.878879124121795,22.08678814494516,23.715356265064433
1940-06-01,21.51438093360157,20.712351419397628,22.331322219414794
1940-07-01,20.901216298973964,20.12132331240217,21.726466543014418
1940-08-01,19.976381234637934,19.18204341494921,20.825476135841345
1940-09-01,19.702062898289995,18.899709015613613,20.569997437786615
1940-10-01,18.389672953741062,17.56017919696079,19.252638703970486
1940-11-01,16.457872780322887,15.640188044103677,17.32800317782129
1940-12-01,15.70263754349125,14.864172794469606,16.593472522290288
1941-01-01,15.828253817463391,15.01400965963215,16.714868238965327
1941-02-01,16.397757459527575,15.57662012238043,17.256982050896543
1941-03-01,18.88458437321335,18.092363067866447,19.756169921134425
1941-04-01,20.77770093880819,19.9731299996702,21.614840209496027
1941-05-01,22.890649137793673,22.099856942524003,23.725974082943452
1941-06-01,21.531222057993222,20.726244296926435,22.361893193764523
1941-07-01,20.914515950720165,20.14241503748935,21.742496018031048
1941-08-01,19.982252496356175,19.184175766231352,20.79081354890736
1941-09-01,19.690935442519297,18.89812451108942,20.527973772200482
1941-10-01,18.3816740290763,17.594912903395826,19.210879843916963
1941-11-01,16.450414415976205,15.654235485592872,17.278339242335782
1941-12-01,15.692051593247438,14.866880357380271,16.525135041235973
1942-01-01,15.804213821503744,15.0053263738427,16.645444606801476
1942-02-01,16.364040314189772,15.572799999670858,17.16929677509407
1942-03-01,18.85866960088842,18.087882887990425,19.657279490921315
1942-04-01,20.75317803712007,19.96938940440821,21.53175834011171
1942-05-01,22.842015729211234,22.061464446670133,23.62477679690788
1942-06-01,21.49738842321798,20.733488094451552,22.24286871801383
1942-07-01,20.874850730560333,20.098816190535732,21.64604195941927
1942-08-01,19.949314626757314,19.160240495537987,20.70515258886945
1942-09-01,19.64367834904402,18.86304343252534,20.444431711187793
1942-10-01,18.343788960567704,17.56092088748942,19.127705440493624
1942-11-01,16.41641759113068,15.61818073060114,17.18750224831701
1942-12-01,15.665742497534016,14.854426146684665,16.457695473258088
1943-01-01,15.787878636926244,14.982430557966973,16.593090573256198
1943-02-01,16.345535055060683,15.551924401739983,17.13881434267538
1943-03-01,18.85724891840239,18.067242713553146,19.63351869943979
1943-04-01,20.756098844994256,19.966086155129087,21.53112140361641
1943-05-01,22.84578013883731,22.05359210550341,23.622621405444605
1943-06-01,21.511747428990912,20.75127238894113,22.251940985560132
1943-07-01,20.909855530679177,20.106662510319687,21.682207777648546
1943-08-01,19.98923745794678,19.183186458123103,20.770457548221593
1943-09-01,19.67806593828677,18.888887967774185,20.488608691417515
1943-10-01,18.39283152109052,17.5975057146503,19.19497606815809
1943-11-01,16.461996611589402,15.662800177276798,17.242949353585438
1943-12-01,15.710370816389158,14.909143403571356,16.519143553530665
1944-01-01,15.843032320788005,15.023750875849535,16.645152308613834
1944-02-01,16.409194362416223,15.607644898587012,17.20915074034817
1944-03-01,18.91677089495378,18.132366614017243,19.703687566682646
1944-04-01,20.826350641520737,20.03379820887642,21.606177595318425
1944-05-01,22.89741423344044,22.117192307395907,23.679072662732803
1944-06-01,21.57770331526124,20.830986326033425,22.31762122025002
1944-07-01,20.96560721566268,20.17497443779228,21.753088618682842
1944-08-01,20.04698934089462,19.244017863528956,20.819520635970832
1944-09-01,19.724642145267627,18.932328881876916,20.521050011246974
1944-10-01,18.45647953010231,17.658948001794617,19.272491981241142
1944-11-01,16.521949322779818,15.735165777841827,17.302741826913948
1944-12-01,15.771239023580762,14.978223522565568,16.589943151937316
1945-01-01,15.90306868331118,15.093189792023935,16.714041405050608
1945-02-01,16.463282062476864,15.686812397647246,17.274240565769713
1945-03-01,18.981333121310968,18.1867995487138,19.788357806400718
1945-04-01,20.906172868720592,20.109958470584907,21.699586666067308
1945-05-01,22.966922199472563,22.181290142077604,23.7744661955794
1945-06-01,21.678950637965286,20.945143331763532,22.406422599907295
1945-07-01,21.059033199608706,20.26642997920331,21.875464516626117
1945-08-01,20.147081430479382,19.344013318054763,20.94758843175121
1945-09-01,19.819186591055686,19.02520945820583,20.638914066580945
1945-10-01,18.564964185019914,17.77287695238649,19.39629884301306
1945-11-01,16.630223940932346,15.846374751262717,17.438259434241203
1945-12-01,15.886550084523943,15.073693769424782,16.731846860984938
1946-01-01,16.01185221656321,15.196451129590535,16.84037547709834
1946-02-01,16.580159534217408,15.78834285963052,17.422580034353885
1946-03-01,19.091100693250283,18.294122354643857,19.920737728036443
1946-04-01,21.009580645436152,20.225540422453175,21.851122820627083
1946-05-01,23.05103133462471,22.242394545220524,23.88548363830963
1946-06-01,21.774053167749027,21.03871728490529,22.52166743791041
1946-07-01,21.14511532039478,20.350860960131612,21.981444405494827
1946-08-01,20.229493226449705,19.41868663895899,21.07763954551082
1946-09-01,19.89175574563616,19.087067785296572,20.736131361753465
1946-10-01,18.653897595739203,17.834948087801905,19.515173734527608
1946-11-01,16.699905609170404,15.905378326561838,17.548294122059275
1946-12-01,15.956993930797973,15.130102021848764,16.832202489444683
1947-01-01,16.077981178305897,15.26410705488617,16.933508120352155
1947-02-01,16.646295643812216,15.838477689054818,17.506255709968922
1947-03-01,19.152423053848675,18.342900419378296,19.997778099671958
1947-04-01,21.07389444873578,20.26764533029079,21.926758116912097
1947-05-01,23.09415257254353,22.257194691985703,23.947603946886144
1947-06-01,21.82680651077554,21.09167365746242,22.587688023587482
1947-07-01,21.185915229682553,20.367758387910683,22.045995408485986
1947-08-01,20.264340823418237,19.438725634155688,21.120925445583357
1947-09-01,19.903123859531394,19.09055639966105,20.764436173101213
1947-10-01,18.663010726627313,17.831088034675197,19.52177675709243
1947-11-01,16.69438248507892,15.892958569654319,17.529225738021484
1947-12-01,15.94110465216163,15.102104494566376,16.810335724203046
1948-01-01,16.050791801138672,15.224435449248583,16.893759868068624
1948-02-01,16.612474918935867,15.800309126203356,17.465742727483168
1948-03-01,19.10289201038445,18.303017956228885,19.95573870625188
1948-04-01,21.033692712687387,20.22326868728573,21.878078145533713
1948-05-01,23.03385764870352,22.218194937408054,23.87144976000008
1948-06-01,21.772593944148046,21.029650663203505,22.53340062121319
1948-07-01,21.13806989843769,20.3154026812761,21.982750927437777
1948-08-01,20.208660419560083,19.39481969203772,21.035259924586608
1948-09-01,19.841170187706467,19.037990418512067,20.66734421751935
1948-10-01,18.6032045532523,17.80265767953873,19.44576073830521
1948-11-01,16.628232159415116,15.841508992663528,17.44547800881871
1948-12-01,15.87763780124768,15.069539595775128,16.735385829337574
1949-01-01,15.985696500230345,15.176390316816049,16.81248842851143
1949-02-01,16.544663448351837,15.768168286997657,17.38528993200512
1949-03-01,19.03153162279651,18.245256590442306,19.876288946458708
1949-04-01,20.96207346015606,20.17538632762562,21.7864487875816
1949-05-01,22.943421431185975,22.141798526048646,23.767372498602523
1949-06-01,21.681669927295587,20.942357965915193,22.43740559869208
1949-07-01,21.044082802502707,20.248368632648432,21.869966242780972
1949-08-01,20.104405683209748,19.301659542553484,20.914630714485856
1949-09-01,19.718732650190038,18.930819020249675,20.52282043779876
1949-10-01,18.48876628085248,17.694593401584434,19.301629361833392
1949-11-01,16.50342676333137,15.73454818806159,17.312224532689093
1949-12-01,15.75115952389778,14.943155193961658,16.574094821930526
1950-01-01,15.851449922475183,15.058878167253905,16.64766824659413
1950-02-01,16.416046482874812,15.631608911953752,17.214176733519096
1950-03-01,18.891502772599953,18.095190130199725,19.697297947322323
1950-04-01,20.827737831337387,20.03775039177667,21.615623906270397
1950-05-01,22.791220144422596,21.984121674130982,23.57664081746851
1950-06-01,21.533462056242662,20.787713168172584,22.257340087872592
1950-07-01,20.899944470874566,20.10224872248506,21.680052485525707
1950-08-01,19.963684523801284,19.151964007062944,20.740295919813935
1950-09-01,19.56444882188714,18.770695025586658,20.345651111618096
1950-10-01,18.352297203411283,17.554914712797142,19.138287340311862
1950-11-01,16.36430023659159,15.577961767735697,17.14055791853475
1950-12-01,15.607938679400075,14.801098963063009,16.41526581382572
1951-01-01,15.709404090100762,14.897455718235596,16.48200995034294
1951-02-01,16.284548970739813,15.492516940927487,17.060907890942712
1951-03-01,18.77331374337397,17.970896921848862,19.559356280906144
1951-04-01,20.726380821058918,19.92462866844867,21.500690719842108
1951-05-01,22.6893909954947,21.888305524329965,23.460344209746264
1951-06-01,21.44989798151849,20.691030859277983,22.178458452801067
1951-07-01,20.831484621918893,20.048895596765906,21.60733361187766
1951-08-01,19.90611533055028,19.096684088056094,20.678033307728885
1951-09-01,19.510014725707414,18.72109196979318,20.28768846864238
1951-10-01,18.309761843215945,17.534266095539966,19.099663287283324
1951-11-01,16.341881529813392,15.550555861286503,17.106688945434662
1951-12-01,15.594095000797852,14.80639017854289,16.403644404908825
1952-01-01,15.709930279186082,14.916861203425075,16.494265150456332
1952-02-01,16.2897027744975,15.52623259694701,17.068620080856242
1952-03-01,18.77370484645393,17.99188047742643,19.56715698275378
1952-04-01,20.732264331315196,19.959505516227594,21.51235229466269
1952-05-01,22.698140944466523,21.910079992414254,23.46596261151482
1952-06-01,21.46341353596736,20.717656122007718,22.199224673865587
1952-07-01,20.848848298396707,20.084200053683055,21.627145457072164
1952-08-01,19.928149852762544,19.149650372982954,20.715690859864846
1952-09-01,19.516744643995615,18.75573438674568,20.316047319841097
1952-10-01,18.329649151801664,17.5582963033887,19.12156392318373
1952-11-01,16.358185877610264,15.582981855439956,17.138188714907777
1952-12-01,15.605168776319967,14.824661021109355,16.43382141203915
1953-01-01,15.718393972677365,14.938862666265704,16.519755210716408
1953-02-01,16.301456164166147,15.523943826021432,17.085142000221495
1953-03-01,18.779341125576938,18.006451436636194,19.58017284437882
1953-04-01,20.732276683682162,19.968531005655343,21.528792998479073
1953-05-01,22.692892906576745,21.90935490775559,23.47482505692051
1953-06-01,21.44980038009637,20.703005605987762,22.2051993902949
1953-07-01,20.841057144554437,20.078975906458716,21.616344366524192
1953-08-01,19.919962467120598,19.13522006042993,20.698809300582955
1953-09-01,19.49281221326739,18.736236553043142,20.286796330367242
1953-10-01,18.309515479870836,17.548257043470645,19.107955201636603
1953-11-01,16.334744785359696,15.556838100650324,17.124495066160822
1953-12-01,15.584944203786335,14.8035703386634,16.40890863072221
1954-01-01,15.69260438311398,14.904236271107548,16.501218413988894
1954-02-01,16.2724895749933,15.516526409760287,17.062255389177977
1954-03-01,18.74658391802071,17.970402183888957,19.550689780672933
1954-04-01,20.709761098939005,19.948160638488822,21.515431714462075
1954-05-01,22.65998343553993,21.872005068731067,23.43909085838931
1954-06-01,21.422879355245694,20.67201959616206,22.189536515772375
1954-07-01,20.813705520785806,20.05241804979145,21.59631292928284
1954-08-01,19.89221272154097,19.110780847216585,20.679266518341198
1954-09-01,19.457540002979933,18.691721783776647,20.25133236201002
1954-10-01,18.286492068536806,17.509187543577973,19.086452586050434
1954-11-01,16.305313605491584,15.533188755810045,17.10863217641552
1954-12-01,15.549208252226897,14.755862065008353,16.383364480985573
1955-01-01,15.662303682180589,14.867085395507296,16.48217837671741
1955-02-01,16.246557112800772,15.488113474248365,17.046996551895102
1955-03-01,18.72277423940404,17.94074427216717,19.542085551607514
1955-04-01,20.69301233038516,19.915916832391865,21.5020898743251
1955-05-01,22.62601641370153,21.8305302724118,23.428788661965264
1955-06-01,21.39319258502693,20.638039653763784,22.171633941197744
1955-07-01,20.781831107012565,20.00957346486534,21.590622278503908
1955-08-01,19.859619989848863,19.070158285708228,20.662756880103824
1955-09-01,19.414894419856196,18.651122240210835,20.223369557965626
1955-10-01,18.247524211452244,17.47696060739772,19.08243831476022
1955-11-01,16.271753295987185,15.474955749946238,17.093206409857498
1955-12-01,15.506645426891787,14.711967888039858,16.37118925632362
1956-01-01,15.613797690283265,14.818958149734778,16.448289207583365
1956-02-01,16.192782344167533,15.42766462329297,17.012903422813572
1956-03-01,18.657062396512167,17.878360048226675,19.494552640808475
1956-04-01,20.624127641583378,19.853274919772186,21.434163591109915
1956-05-01,22.553230149615338,21.748153339567217,23.361260935284438
1956-06-01,21.32087723460055,20.540008568144017,22.102317578662312
1956-07-01,20.711047178916065,19.9338359159855,21.508825431306327
1956-08-01,19.790842041526133,18.990694646164343,20.58818195749022
1956-09-01,19.33153015241779,18.566975366871635,20.13793414543495
1956-10-01,18.179102697231727,17.392910954248528,18.992504233061332
1956-11-01,16.19424774151871,15.409050185179487,16.994205184193582
1956-12-01,15.430364208011362,14.635411044055394,16.269817793987894
1957-01-01,15.544255009936478,14.753320943601121,16.34485847989461
1957-02-01,16.12192343808961,15.362705661228132,16.909579505169056
1957-03-01,18.589019363796435,17.809823588184717,19.396429853768478
1957-04-01,20.566326768473953,19.800673199218306,21.36301959827429
1957-05-01,22.482849307595956,21.697320602144636,23.276007727509707
1957-06-01,21.27076670582416,20.502182615377574,22.027053352068215
1957-07-01,20.66505348222389,19.905579954420965,21.453260669452632
1957-08-01,19.74017264912954,18.95109983974956,20.51490679173959
1957-09-01,19.26985108949306,18.509519255280324,20.07202136812074
1957-10-01,18.131464798055866,17.35756149979005,18.9334633112564
1957-11-01,16.142371641214613,15.369566571274175,16.936351568269394
1957-12-01,15.375582137052339,14.602778346568128,16.21457033075183
1958-01-01,15.49026324559856,14.698305913619063,16.287563094217585
1958-02-01,16.08094930472378,15.319730630569078,16.85045292892432
1958-03-01,18.53663535152493,17.7611978936972,19.331227668686935
1958-04-01,20.50933215597004,19.75267539262016,21.304415201075496
1958-05-01,22.421539406563895,21.628891710173676,23.19629487819361
1958-06-01,21.211715458358107,20.435578089074966,21.973812748838974
1958-07-01,20.605431051394604,19.84070067661797,21.386393379892265
1958-08-01,19.686858689084502,18.894632891739874,20.458064975080102
1958-09-01,19.21575686450086,18.44152501613014,19.997604679309507
1958-10-01,18.070570447854188,17.299010344586783,18.8641818894615
1958-11-01,16.08685101236137,15.30638867208259,16.8586658774383
1958-12-01,15.31648522135334,14.528920648799422,16.12847812078341
1959-01-01,15.43111417036501,14.638702874068798,16.221255714200574
1959-02-01,16.022931964391184,15.275229253000933,16.775695793917432
1959-03-01,18.474192790037335,17.690970642975696,19.259553429266
1959-04-01,20.463542486520566,19.681036285659445,21.23939803752396
1959-05-01,22.352203576893437,21.553593037089055,23.135545928483626
1959-06-01,21.14777271101483,20.37756097444488,21.914676846733595
1959-07-01,20.54634336065571,19.77414998247141,21.321477184387362
1959-08-01,19.623832755272325,18.833644176055053,20.4027741278404
1959-09-01,19.13690995272692,18.37076864250207,19.910722637642763
1959-10-01,18.00656953267649,17.218431099207457,18.796557479353535
1959-11-01,16.010224387118313,15.219590684673669,16.78472486570949
1959-12-01,15.236942804542762,14.446823637424696,16.040735933436764
1960-01-01,15.347131972513182,14.547217948853165,16.142912438404586
1960-02-01,15.930089158137271,15.16620398552282,16.681233364015746
1960-03-01,18.375729851827906,17.590674810390947,19.16279356691876
1960-04-01,20.361944174304355,19.59404078530263,21.131806342379882
1960-05-01,22.244411411581392,21.42875021434637,23.02227195644867
1960-06-01,21.03444917100059,20.24734477063242,21.797615559861732
1960-07-01,20.426442310965015,19.64151839827016,21.195580552792336
1960-08-01,19.499390643424928,18.699536805696678,20.26300198012856
1960-09-01,18.999333962921316,18.210653451127893,19.762624637738103
1960-10-01,17.873222485480987,17.060063008550333,18.652117029730007
1960-11-01,15.865749484168013,15.066417024150967,16.634929640891936
1960-12-01,15.092983043304267,14.280516725389147,15.907802370891332
1961-01-01,15.202601316196965,14.36050314852437,16.00173135252035
1961-02-01,15.77549950248661,14.976423719845808,16.534867674911276
1961-03-01,18.226795102464116,17.397947188232195,19.012951020931872
1961-04-01,20.228631608597215,19.422938332493363,20.997717231899507
1961-05-01,22.110272343659993,21.280903376134344,22.896796613561722
1961-06-01,20.919732636594645,20.11247510166607,21.692059380433644
1961-07-01,20.335803537227683,19.528316584789142,21.109979555288863
1961-08-01,19.421577815042006,18.60368263624437,20.190627912886516
1961-09-01,18.919543211083507,18.129038501291756,19.68419873069085
1961-10-01,17.825614423391613,17.021497953740322,18.60052035346807
1961-11-01,15.835294544813776,15.043606324551536,16.602378970413053
1961-12-01,15.08958967155233,14.271387629107108,15.894931083582149
1962-01-01,15.210545044891955,14.400165139270452,16.019735635031104
1962-02-01,15.790755077668369,15.031190548131873,16.562789224772022
1962-03-01,18.261970447881207,17.472535702835593,19.050650921362376
1962-04-01,20.28656316273909,19.509729419422598,21.06214861238003
1962-05-01,22.163574213705438,21.340357074620563,22.96614608829031
1962-06-01,20.98026584962458,20.18274519270562,21.79556617917583
1962-07-01,20.39733426138901,19.6088665778278,21.20856226425204
1962-08-01,19.49451210643415,18.684191043477913,20.306055601064667
1962-09-01,18.990255407201055,18.191295131413817,19.794156235041175
1962-10-01,17.901574305755442,17.084274434754242,18.744627945371395
1962-11-01,15.912606391940642,15.086864055456328,16.765754944398665
1962-12-01,15.15266151598701,14.29126759421241,16.029027675546114
1963-01-01,15.269224619118598,14.426307629958696,16.146955507787034
1963-02-01,15.845271005611878,15.047081816983354,16.71106257358493
1963-03-01,18.31740132399767,17.498077380165263,19.171127618243712
1963-04-01,20.34067151142205,19.541745864313132,21.190039454598853
1963-05-01,22.20576183056839,21.37774645425716,23.069742334645486
1963-06-01,21.024537780753207,20.200589981826464,21.890716592092378
1963-07-01,20.443356050505244,19.63126437903385,21.305382370904592
1963-08-01,19.541859373245217,18.721498579056025,20.39699517466313
1963-09-01,19.01410746758802,18.19676202765204,19.862983403776365
1963-10-01,17.93231589614045,17.12091339987993,18.809746623078244
1963-11-01,15.945348620821843,15.130838811290792,16.81214805473062
1963-12-01,15.179505657642771,14.317381883647526,16.079122028453668
1964-01-01,15.309832836855158,14.475572882386997,16.210578043706395
1964-02-01,15.88418829914093,15.080245667592848,16.759349262608655
1964-03-01,18.353362609461918,17.52113493694822,19.22275687541877
1964-04-01,20.374374267149328,19.58120880697153,21.23249287597817
1964-05-01,22.232033148224858,21.409614311244738,23.106423167403786
1964-06-01,21.047043277049795,20.240619871655927,21.91087692643172
1964-07-01,20.47204159058859,19.671069643444948,21.335615516433872
1964-08-01,19.56240352364012,18.75737270211951,20.42863074665357
1964-09-01,19.00623507716999,18.214076926106607,19.854228118361153
1964-10-01,17.938902355213685,17.13783368162496,18.819079751328907
1964-11-01,15.944441468637883,15.14802819915796,16.792438141333108
1964-12-01,15.164187424546377,14.321113118177557,16.03963597368058
1965-01-01,15.288312820346809,14.475528073754925,16.1586684773272
1965-02-01,15.856594760782464,15.05576654788237,16.70467006985695
1965-03-01,18.317626832500046,17.51400846789151,19.16166725771829
1965-04-01,20.345773549760295,19.56007761710604,21.1881467415118
1965-05-01,22.185581822041087,21.38702299150493,23.043391811974775
1965-06-01,21.006232050751066,20.218256791145194,21.834702959729064
1965-07-01,20.430904186146304,19.638293043125216,21.26262680334803
1965-08-01,19.52984047146316,18.73424023812849,20.37174454670605
1965-09-01,18.961211392008636,18.171808246508235,19.78931520025181
1965-10-01,17.90406965128129,17.10160848011601,18.767675100978202
1965-11-01,15.909869645619763,15.115202222590364,16.73990949547823
1965-12-01,15.126555885855417,14.299519769306565,15.99305266971367
1966-01-01,15.260941248163682,14.450105682613158,16.122234218319072
1966-02-01,15.816158903859437,15.030907955771184,16.657905284540902
1966-03-01,18.27542405490194,17.486614429315598,19.11584611773174
1966-04-01,20.326183957845238,19.54397623150471,21.1355341070097
1966-05-01,22.154453291995157,21.345228300555316,22.994209422781157
1966-06-01,20.974512441316925,20.194243972354943,21.786142174360428
1966-07-01,20.398738673967717,19.61566923723212,21.216064236047487
1966-08-01,19.5029552692397,18.70709189946676,20.31972626083771
1966-09-01,18.91727360934071,18.130522541623616,19.734201381750236
1966-10-01,17.868299625547543,17.064148424694114,18.707360421012798
1966-11-01,15.874055424576236,15.085777823613805,16.69292323525666
1966-12-01,15.08375425921431,14.26347474123497,15.941184885576025
1967-01-01,15.225271024997912,14.408773726940233,16.066522546659662
